Date,State,Number of Confirmed Cases,Number of Death Cases
9/4/21,Pennsylvania,1327787,28378
9/5/21,Pennsylvania,1330894,28393
9/6/21,Pennsylvania,1333383,28396
9/7/21,Pennsylvania,1335702,28408
9/8/21,Pennsylvania,1340733,28446
9/9/21,Pennsylvania,1345065,28498
9/10/21,Pennsylvania,1350252,28535
9/11/21,Pennsylvania,1355650,28564
9/12/21,Pennsylvania,1359424,28564
9/13/21,Pennsylvania,1362552,28568
9/14/21,Pennsylvania,1367276,28651
9/15/21,Pennsylvania,1371297,28696
9/16/21,Pennsylvania,1377558,28768
9/17/21,Pennsylvania,1383281,28812
9/18/21,Pennsylvania,1388586,28842
9/19/21,Pennsylvania,1393105,28858
9/20/21,Pennsylvania,1395652,28864
9/21/21,Pennsylvania,1400522,28932
9/22/21,Pennsylvania,1405113,28998
9/23/21,Pennsylvania,1410714,29030
9/24/21,Pennsylvania,1415812,29064
9/25/21,Pennsylvania,1421181,29119
9/26/21,Pennsylvania,1425380,29131
9/27/21,Pennsylvania,1428446,29151
9/28/21,Pennsylvania,1433780,29226
9/29/21,Pennsylvania,1438640,29323
9/30/21,Pennsylvania,1443637,29400
10/1/21,Pennsylvania,1449092,29437
10/2/21,Pennsylvania,1453125,29486
10/3/21,Pennsylvania,1458923,29515
10/4/21,Pennsylvania,1462892,29531
10/5/21,Pennsylvania,1467705,29611
10/6/21,Pennsylvania,1472633,29722
10/7/21,Pennsylvania,1478911,29814
10/8/21,Pennsylvania,1484441,29907
10/9/21,Pennsylvania,1489819,29907
10/10/21,Pennsylvania,1493884,29907
10/11/21,Pennsylvania,1496639,29907
10/12/21,Pennsylvania,1501287,30058
10/13/21,Pennsylvania,1506062,30228
10/14/21,Pennsylvania,1511755,30336
10/15/21,Pennsylvania,1516981,30418
10/16/21,Pennsylvania,1521747,30418
10/17/21,Pennsylvania,1525442,30418
10/18/21,Pennsylvania,1528374,30523
10/19/21,Pennsylvania,1532237,30587
10/20/21,Pennsylvania,1536675,30721
10/21/21,Pennsylvania,1541023,30815
10/22/21,Pennsylvania,1545668,30903
10/23/21,Pennsylvania,1550593,30962
10/24/21,Pennsylvania,1553561,30969
10/25/21,Pennsylvania,1556060,30976
10/26/21,Pennsylvania,1559811,31055
10/27/21,Pennsylvania,1564335,31197
10/28/21,Pennsylvania,1568749,31292
10/29/21,Pennsylvania,1573446,31377
10/30/21,Pennsylvania,1577903,31413
10/31/21,Pennsylvania,1580934,31452
11/1/21,Pennsylvania,1583459,31455
11/2/21,Pennsylvania,1587165,31530
11/3/21,Pennsylvania,1591266,31711
11/4/21,Pennsylvania,1596338,31783
11/5/21,Pennsylvania,1601673,31855
11/6/21,Pennsylvania,1606553,31897
11/7/21,Pennsylvania,1610465,31897
11/8/21,Pennsylvania,1613519,31915
11/9/21,Pennsylvania,1617553,31992
11/10/21,Pennsylvania,1622844,32188
11/11/21,Pennsylvania,1628480,32257
11/12/21,Pennsylvania,1634953,32279
11/13/21,Pennsylvania,1640594,32355
11/14/21,Pennsylvania,1645244,32395
11/15/21,Pennsylvania,1648285,32411
11/16/21,Pennsylvania,1654063,32483
11/17/21,Pennsylvania,1660087,32633
11/18/21,Pennsylvania,1666724,32729
11/19/21,Pennsylvania,1674328,32825
11/20/21,Pennsylvania,1680752,32911
11/21/21,Pennsylvania,1686169,32924
11/22/21,Pennsylvania,1691773,32931
11/23/21,Pennsylvania,1696959,33003
11/24/21,Pennsylvania,1704528,33101
11/25/21,Pennsylvania,1710478,33247
11/26/21,Pennsylvania,1716600,33247
11/27/21,Pennsylvania,1721743,33251
11/28/21,Pennsylvania,1725902,33283
11/29/21,Pennsylvania,1731154,33308
11/30/21,Pennsylvania,1736920,33421
12/1/21,Pennsylvania,1744526,33521
12/2/21,Pennsylvania,1753669,33649
12/3/21,Pennsylvania,1763796,33746
12/4/21,Pennsylvania,1773060,33859
12/5/21,Pennsylvania,1779151,33902
12/6/21,Pennsylvania,1783118,33962
12/7/21,Pennsylvania,1791030,34107
12/8/21,Pennsylvania,1799753,34198
12/9/21,Pennsylvania,1806671,34271
12/10/21,Pennsylvania,1818299,34415
12/11/21,Pennsylvania,1829351,34571
12/12/21,Pennsylvania,1837742,34616
12/13/21,Pennsylvania,1843137,34618
12/14/21,Pennsylvania,1850578,34731
12/15/21,Pennsylvania,1857879,34990
12/16/21,Pennsylvania,1865568,35095
12/17/21,Pennsylvania,1874197,35183
12/18/21,Pennsylvania,1883028,35378
12/19/21,Pennsylvania,1890259,35398
12/20/21,Pennsylvania,1894514,35418
12/21/21,Pennsylvania,1904121,35615
12/22/21,Pennsylvania,1913959,35783
12/23/21,Pennsylvania,1924507,35960
12/24/21,Pennsylvania,1937793,36050
12/25/21,Pennsylvania,1947649,36050
12/26/21,Pennsylvania,1954488,36050
12/27/21,Pennsylvania,1965567,36069
12/28/21,Pennsylvania,1979510,36200
12/29/21,Pennsylvania,1996240,36504
12/30/21,Pennsylvania,2015367,36639
12/31/21,Pennsylvania,2036424,36705
1/1/22,Pennsylvania,2059613,36714
1/2/22,Pennsylvania,2077224,36715
1/3/22,Pennsylvania,2101019,36799
1/4/22,Pennsylvania,2122986,36968
1/5/22,Pennsylvania,2150286,37111
1/6/22,Pennsylvania,2179312,37366
1/7/22,Pennsylvania,2206899,37522
1/8/22,Pennsylvania,2240549,37642
1/9/22,Pennsylvania,2265232,37665
1/10/22,Pennsylvania,2295089,37686
1/11/22,Pennsylvania,2321087,37899
1/12/22,Pennsylvania,2351028,38103
1/13/22,Pennsylvania,2377252,38253
1/14/22,Pennsylvania,2403053,38426
1/15/22,Pennsylvania,2425456,38611
1/16/22,Pennsylvania,2458722,38619
1/17/22,Pennsylvania,2474466,38619
1/18/22,Pennsylvania,2490929,38655
1/19/22,Pennsylvania,2506602,38767
1/20/22,Pennsylvania,2523956,39093
1/21/22,Pennsylvania,2542816,39362
1/22/22,Pennsylvania,2560167,39487
1/23/22,Pennsylvania,2572500,39538
1/24/22,Pennsylvania,2581831,39560
1/25/22,Pennsylvania,2593360,39749
1/26/22,Pennsylvania,2605439,39932
1/27/22,Pennsylvania,2622134,40257
1/28/22,Pennsylvania,2637080,40394
1/29/22,Pennsylvania,2649247,40548
1/30/22,Pennsylvania,2656587,40563
1/31/22,Pennsylvania,2661481,40581
2/1/22,Pennsylvania,2667166,40836
2/2/22,Pennsylvania,2674471,41028
2/3/22,Pennsylvania,2681717,41199
2/4/22,Pennsylvania,2688808,41359
2/5/22,Pennsylvania,2697242,41524
2/6/22,Pennsylvania,2700036,41538
2/7/22,Pennsylvania,2707891,41585
2/8/22,Pennsylvania,2703775,41757
2/9/22,Pennsylvania,2708830,41897
2/10/22,Pennsylvania,2713459,42035
2/11/22,Pennsylvania,2717577,42134
2/12/22,Pennsylvania,2722395,42203
2/13/22,Pennsylvania,2724802,42203
2/14/22,Pennsylvania,2726796,42247
2/15/22,Pennsylvania,2729277,42424
2/16/22,Pennsylvania,2731855,42533
2/17/22,Pennsylvania,2735573,42617
2/18/22,Pennsylvania,2738475,42686
2/19/22,Pennsylvania,2742752,42686
2/20/22,Pennsylvania,2744145,42789
2/21/22,Pennsylvania,2744145,42789
2/22/22,Pennsylvania,2746745,42789
2/23/22,Pennsylvania,2749767,43002
2/24/22,Pennsylvania,2751629,43069
2/25/22,Pennsylvania,2753361,43148
2/26/22,Pennsylvania,2755730,43203
2/27/22,Pennsylvania,2756546,43215
2/28/22,Pennsylvania,2757425,43216
3/1/22,Pennsylvania,2758482,43332
3/2/22,Pennsylvania,2759653,43421
3/3/22,Pennsylvania,2760952,43486
3/4/22,Pennsylvania,2762093,43525
3/5/22,Pennsylvania,2763033,43525
3/6/22,Pennsylvania,2763589,43600
3/7/22,Pennsylvania,2764367,43600
3/8/22,Pennsylvania,2765682,43692
3/9/22,Pennsylvania,2766523,43730
3/10/22,Pennsylvania,2767631,43767
3/11/22,Pennsylvania,2768513,43808
3/12/22,Pennsylvania,2769336,43834
3/13/22,Pennsylvania,2769702,43839
3/14/22,Pennsylvania,2770077,43845
3/15/22,Pennsylvania,2771090,43909
3/16/22,Pennsylvania,2772116,43962
3/17/22,Pennsylvania,2772886,43992
3/18/22,Pennsylvania,2773762,44011
3/19/22,Pennsylvania,2774453,44011
3/20/22,Pennsylvania,2774815,44049
3/21/22,Pennsylvania,2775183,44050
3/22/22,Pennsylvania,2775728,44091
3/23/22,Pennsylvania,2776302,44115
3/24/22,Pennsylvania,2777260,44152
3/25/22,Pennsylvania,2777986,44180
3/26/22,Pennsylvania,2778646,44208
3/27/22,Pennsylvania,2779049,44209
3/28/22,Pennsylvania,2779328,44211
3/29/22,Pennsylvania,2779921,44238
3/30/22,Pennsylvania,2780481,44260
3/31/22,Pennsylvania,2781353,44275
4/1/22,Pennsylvania,2782174,44295
4/2/22,Pennsylvania,2782827,44313
4/3/22,Pennsylvania,2782827,44313
4/4/22,Pennsylvania,2783690,44316
4/5/22,Pennsylvania,2784487,44348
4/6/22,Pennsylvania,2785346,44370
4/7/22,Pennsylvania,2786509,44391
4/8/22,Pennsylvania,2787687,44404
4/9/22,Pennsylvania,2788744,44417
4/10/22,Pennsylvania,2789262,44424
4/11/22,Pennsylvania,2789749,44425
4/12/22,Pennsylvania,2791018,44442
4/13/22,Pennsylvania,2792250,44441
4/14/22,Pennsylvania,2793978,44464
4/15/22,Pennsylvania,2795539,44474
4/16/22,Pennsylvania,2796875,44488
4/17/22,Pennsylvania,2797607,44488
4/18/22,Pennsylvania,2798707,44488
4/19/22,Pennsylvania,2800317,44539
4/20/22,Pennsylvania,2801534,44550
4/21/22,Pennsylvania,2803378,44578
4/22/22,Pennsylvania,2804987,44592
4/23/22,Pennsylvania,2806984,44602
4/24/22,Pennsylvania,2808171,44608
4/25/22,Pennsylvania,2809243,44610
4/26/22,Pennsylvania,2810781,44616
4/27/22,Pennsylvania,2812954,44629
4/28/22,Pennsylvania,2815518,44641
4/29/22,Pennsylvania,2817766,44663
4/30/22,Pennsylvania,2820219,44677
5/1/22,Pennsylvania,2821667,44678
5/2/22,Pennsylvania,2823133,44679
5/3/22,Pennsylvania,2825267,44713
5/4/22,Pennsylvania,2827882,44733
5/5/22,Pennsylvania,2828639,44733
5/6/22,Pennsylvania,2829027,44733
5/7/22,Pennsylvania,2829027,44733
5/8/22,Pennsylvania,2829027,44733
5/9/22,Pennsylvania,2829776,44733
5/10/22,Pennsylvania,2829776,44733
5/11/22,Pennsylvania,2849865,44814
5/12/22,Pennsylvania,2850343,44814
5/13/22,Pennsylvania,2850343,44814
5/14/22,Pennsylvania,2850343,44814
5/15/22,Pennsylvania,2850343,44814
5/16/22,Pennsylvania,2852056,44814
5/17/22,Pennsylvania,2852056,44814
5/18/22,Pennsylvania,2877660,44898
5/19/22,Pennsylvania,2877660,44898
5/20/22,Pennsylvania,2877660,44898
5/21/22,Pennsylvania,2877660,44898
5/22/22,Pennsylvania,2877660,44898
5/23/22,Pennsylvania,2880025,44898
5/24/22,Pennsylvania,2880025,44898
5/25/22,Pennsylvania,2907324,45147
5/26/22,Pennsylvania,2907324,45147
5/27/22,Pennsylvania,2907324,45147
5/28/22,Pennsylvania,2907324,45147
5/29/22,Pennsylvania,2907324,45147
5/30/22,Pennsylvania,2907324,45147
5/31/22,Pennsylvania,2907324,45147
6/1/22,Pennsylvania,2932186,45254
6/2/22,Pennsylvania,2932186,45254
6/3/22,Pennsylvania,2932186,45254
6/4/22,Pennsylvania,2932186,45254
6/5/22,Pennsylvania,2932186,45254
6/6/22,Pennsylvania,2934508,45254
6/7/22,Pennsylvania,2934508,45254
6/8/22,Pennsylvania,2954750,45413
6/9/22,Pennsylvania,2954750,45413
6/10/22,Pennsylvania,2954750,45413
6/11/22,Pennsylvania,2954750,45413
6/12/22,Pennsylvania,2954750,45413
6/13/22,Pennsylvania,2956361,45413
6/14/22,Pennsylvania,2956361,45413
6/15/22,Pennsylvania,2956361,45413
6/16/22,Pennsylvania,2975031,45580
6/17/22,Pennsylvania,2975031,45580
6/18/22,Pennsylvania,2975031,45580
6/19/22,Pennsylvania,2975031,45580
6/20/22,Pennsylvania,2975031,45580
6/21/22,Pennsylvania,2975031,45580
6/22/22,Pennsylvania,2987357,45657
6/23/22,Pennsylvania,2987357,45657
6/24/22,Pennsylvania,2987357,45657
6/25/22,Pennsylvania,2987357,45657
6/26/22,Pennsylvania,2987357,45657
6/27/22,Pennsylvania,2988758,45657
6/28/22,Pennsylvania,2988758,45657
6/29/22,Pennsylvania,2988758,45657
6/30/22,Pennsylvania,3006257,45766
7/1/22,Pennsylvania,3006257,45766
7/2/22,Pennsylvania,3006257,45766
7/3/22,Pennsylvania,3006257,45766
7/4/22,Pennsylvania,3006257,45766
7/5/22,Pennsylvania,3007516,45766
7/6/22,Pennsylvania,3018129,45821
7/7/22,Pennsylvania,3018129,45821
7/8/22,Pennsylvania,3018129,45821
7/9/22,Pennsylvania,3018129,45821
7/10/22,Pennsylvania,3018129,45821
7/11/22,Pennsylvania,3018129,45821
7/12/22,Pennsylvania,3020356,45821
7/13/22,Pennsylvania,3038076,45949
7/14/22,Pennsylvania,3038076,45949
7/15/22,Pennsylvania,3038076,45949
7/16/22,Pennsylvania,3038076,45949
7/17/22,Pennsylvania,3038076,45949
7/18/22,Pennsylvania,3038076,45949
7/19/22,Pennsylvania,3038076,45949
7/20/22,Pennsylvania,3058316,46047
7/21/22,Pennsylvania,3058316,46047
7/22/22,Pennsylvania,3058316,46047
7/23/22,Pennsylvania,3058316,46047
7/24/22,Pennsylvania,3058316,46047
7/25/22,Pennsylvania,3058316,46047
7/26/22,Pennsylvania,3059965,46047
7/27/22,Pennsylvania,3080593,46164
7/28/22,Pennsylvania,3080593,46164
7/29/22,Pennsylvania,3080593,46164
7/30/22,Pennsylvania,3080593,46164
7/31/22,Pennsylvania,3080593,46164
8/1/22,Pennsylvania,3085008,46164
8/2/22,Pennsylvania,3085008,46164
8/3/22,Pennsylvania,3105341,46261
8/4/22,Pennsylvania,3105341,46261
8/5/22,Pennsylvania,3105341,46261
8/6/22,Pennsylvania,3105341,46261
8/7/22,Pennsylvania,3105341,46261
8/8/22,Pennsylvania,3106889,46261
8/9/22,Pennsylvania,3106889,46261
8/10/22,Pennsylvania,3125967,46374
8/11/22,Pennsylvania,3125967,46374
8/12/22,Pennsylvania,3125967,46374
8/13/22,Pennsylvania,3125967,46374
8/14/22,Pennsylvania,3125967,46374
8/15/22,Pennsylvania,3127189,46374
8/16/22,Pennsylvania,3127189,46374
8/17/22,Pennsylvania,3147474,46494
8/18/22,Pennsylvania,3150248,46514
8/19/22,Pennsylvania,3150248,46514
8/20/22,Pennsylvania,3150248,46514
8/21/22,Pennsylvania,3150248,46514
8/22/22,Pennsylvania,3151539,46514
8/23/22,Pennsylvania,3151539,46514
8/24/22,Pennsylvania,3167638,46596
8/25/22,Pennsylvania,3167638,46596
8/26/22,Pennsylvania,3167638,46596
8/27/22,Pennsylvania,3167638,46596
8/28/22,Pennsylvania,3167638,46596
8/29/22,Pennsylvania,3167638,46596
8/30/22,Pennsylvania,3167638,46596
8/31/22,Pennsylvania,3185902,46716
9/1/22,Pennsylvania,3185902,46716
9/2/22,Pennsylvania,3185902,46716
9/3/22,Pennsylvania,3185902,46716
9/4/22,Pennsylvania,3185902,46716
9/5/22,Pennsylvania,3186823,46716
9/6/22,Pennsylvania,3186823,46716
9/7/22,Pennsylvania,3202811,46831
9/8/22,Pennsylvania,3202811,46831
9/9/22,Pennsylvania,3202811,46831
9/10/22,Pennsylvania,3202811,46831
9/11/22,Pennsylvania,3202811,46831
9/12/22,Pennsylvania,3203488,46831
9/13/22,Pennsylvania,3203488,46831
9/14/22,Pennsylvania,3220994,46970
9/15/22,Pennsylvania,3220994,46970
9/16/22,Pennsylvania,3220994,46970
9/17/22,Pennsylvania,3220994,46970
9/18/22,Pennsylvania,3220994,46970
9/19/22,Pennsylvania,3222783,46970
9/20/22,Pennsylvania,3222783,46970
9/21/22,Pennsylvania,3239298,47098
9/22/22,Pennsylvania,3239298,47098
9/23/22,Pennsylvania,3239298,47098
9/24/22,Pennsylvania,3239298,47098
9/25/22,Pennsylvania,3239298,47098
9/26/22,Pennsylvania,3240293,47098
9/27/22,Pennsylvania,3240293,47098
9/28/22,Pennsylvania,3254503,47213
9/29/22,Pennsylvania,3254503,47213
9/30/22,Pennsylvania,3254503,47213
10/1/22,Pennsylvania,3254503,47213
10/2/22,Pennsylvania,3254503,47213
10/3/22,Pennsylvania,3254818,47213
10/4/22,Pennsylvania,3254818,47213
10/5/22,Pennsylvania,3266934,47323
10/6/22,Pennsylvania,3266934,47323
10/7/22,Pennsylvania,3266934,47323
10/8/22,Pennsylvania,3266934,47323
10/9/22,Pennsylvania,3266934,47323
10/10/22,Pennsylvania,3267569,47323
10/11/22,Pennsylvania,3267569,47323
10/12/22,Pennsylvania,3280190,47442
10/13/22,Pennsylvania,3280190,47442
10/14/22,Pennsylvania,3280190,47442
10/15/22,Pennsylvania,3280190,47442
10/16/22,Pennsylvania,3280190,47442
10/17/22,Pennsylvania,3280746,47442
10/18/22,Pennsylvania,3280746,47442
10/19/22,Pennsylvania,3291589,47582
10/20/22,Pennsylvania,3291589,47582
10/21/22,Pennsylvania,3291589,47582
10/22/22,Pennsylvania,3291589,47582
10/23/22,Pennsylvania,3291589,47582
10/24/22,Pennsylvania,3293037,47582
10/25/22,Pennsylvania,3293037,47582
10/26/22,Pennsylvania,3304816,47705
10/27/22,Pennsylvania,3304816,47705
10/28/22,Pennsylvania,3304816,47705
10/29/22,Pennsylvania,3304816,47705
10/30/22,Pennsylvania,3304816,47705
10/31/22,Pennsylvania,3305389,47705
11/1/22,Pennsylvania,3305389,47705
11/2/22,Pennsylvania,3317854,47840
11/3/22,Pennsylvania,3317854,47840
11/4/22,Pennsylvania,3317854,47840
11/5/22,Pennsylvania,3317854,47840
11/6/22,Pennsylvania,3317854,47840
11/7/22,Pennsylvania,3318490,47840
11/8/22,Pennsylvania,3318490,47840
11/9/22,Pennsylvania,3330062,47994
11/10/22,Pennsylvania,3330062,47994
11/11/22,Pennsylvania,3330062,47994
11/12/22,Pennsylvania,3330062,47994
11/13/22,Pennsylvania,3330062,47994
11/14/22,Pennsylvania,3330515,47994
11/15/22,Pennsylvania,3330515,47994
11/16/22,Pennsylvania,3340015,48126
11/17/22,Pennsylvania,3340015,48126
11/18/22,Pennsylvania,3340015,48126
11/19/22,Pennsylvania,3340015,48126
11/20/22,Pennsylvania,3340015,48126
11/21/22,Pennsylvania,3340506,48126
11/22/22,Pennsylvania,3340506,48126
11/23/22,Pennsylvania,3350067,48271
11/24/22,Pennsylvania,3350067,48271
11/25/22,Pennsylvania,3350067,48271
11/26/22,Pennsylvania,3350067,48271
11/27/22,Pennsylvania,3350067,48271
11/28/22,Pennsylvania,3350584,48271
11/29/22,Pennsylvania,3350584,48271
11/30/22,Pennsylvania,3360797,48387
12/1/22,Pennsylvania,3360797,48387
12/2/22,Pennsylvania,3360797,48387
12/3/22,Pennsylvania,3360797,48387
12/4/22,Pennsylvania,3360797,48387
12/5/22,Pennsylvania,3361643,48387
12/6/22,Pennsylvania,3361643,48387
12/7/22,Pennsylvania,3374733,48527
12/8/22,Pennsylvania,3374733,48527
1/22/20,Puerto Rico,0,0
1/23/20,Puerto Rico,0,0
1/24/20,Puerto Rico,0,0
1/25/20,Puerto Rico,0,0
1/26/20,Puerto Rico,0,0
1/27/20,Puerto Rico,0,0
1/28/20,Puerto Rico,0,0
1/29/20,Puerto Rico,0,0
1/30/20,Puerto Rico,0,0
1/31/20,Puerto Rico,0,0
2/1/20,Puerto Rico,0,0
2/2/20,Puerto Rico,0,0
2/3/20,Puerto Rico,0,0
2/4/20,Puerto Rico,0,0
2/5/20,Puerto Rico,0,0
2/6/20,Puerto Rico,0,0
2/7/20,Puerto Rico,0,0
2/8/20,Puerto Rico,0,0
2/9/20,Puerto Rico,0,0
2/10/20,Puerto Rico,0,0
2/11/20,Puerto Rico,0,0
2/12/20,Puerto Rico,0,0
2/13/20,Puerto Rico,0,0
2/14/20,Puerto Rico,0,0
2/15/20,Puerto Rico,0,0
2/16/20,Puerto Rico,0,0
2/17/20,Puerto Rico,0,0
2/18/20,Puerto Rico,0,0
2/19/20,Puerto Rico,0,0
2/20/20,Puerto Rico,0,0
2/21/20,Puerto Rico,0,0
2/22/20,Puerto Rico,0,0
2/23/20,Puerto Rico,0,0
2/24/20,Puerto Rico,0,0
2/25/20,Puerto Rico,0,0
2/26/20,Puerto Rico,0,0
2/27/20,Puerto Rico,0,0
2/28/20,Puerto Rico,0,0
2/29/20,Puerto Rico,0,0
3/1/20,Puerto Rico,0,0
3/2/20,Puerto Rico,0,0
3/3/20,Puerto Rico,0,0
3/4/20,Puerto Rico,0,0
3/5/20,Puerto Rico,0,0
3/6/20,Puerto Rico,0,0
3/7/20,Puerto Rico,0,0
3/8/20,Puerto Rico,0,0
3/9/20,Puerto Rico,0,0
3/10/20,Puerto Rico,0,0
3/11/20,Puerto Rico,0,0
3/12/20,Puerto Rico,0,0
3/13/20,Puerto Rico,0,0
3/14/20,Puerto Rico,0,0
3/15/20,Puerto Rico,0,0
3/16/20,Puerto Rico,5,0
3/17/20,Puerto Rico,5,0
3/18/20,Puerto Rico,5,0
3/19/20,Puerto Rico,5,0
3/20/20,Puerto Rico,14,0
3/21/20,Puerto Rico,21,1
3/22/20,Puerto Rico,23,1
3/23/20,Puerto Rico,31,2
3/24/20,Puerto Rico,39,2
3/25/20,Puerto Rico,51,2
3/26/20,Puerto Rico,64,2
3/27/20,Puerto Rico,79,3
3/28/20,Puerto Rico,100,3
3/29/20,Puerto Rico,127,3
3/30/20,Puerto Rico,174,6
3/31/20,Puerto Rico,239,8
4/1/20,Puerto Rico,286,11
4/2/20,Puerto Rico,316,12
4/3/20,Puerto Rico,316,15
4/4/20,Puerto Rico,452,18
4/5/20,Puerto Rico,475,20
4/6/20,Puerto Rico,513,21
4/7/20,Puerto Rico,573,23
4/8/20,Puerto Rico,620,24
4/9/20,Puerto Rico,683,33
4/10/20,Puerto Rico,725,39
4/11/20,Puerto Rico,788,42
4/12/20,Puerto Rico,897,44
4/13/20,Puerto Rico,903,45
4/14/20,Puerto Rico,923,45
4/15/20,Puerto Rico,974,51
4/16/20,Puerto Rico,1043,56
4/17/20,Puerto Rico,1068,58
4/18/20,Puerto Rico,1118,60
4/19/20,Puerto Rico,1213,62
4/20/20,Puerto Rico,1252,63
4/21/20,Puerto Rico,1298,64
4/22/20,Puerto Rico,1252,63
4/23/20,Puerto Rico,1230,69
4/24/20,Puerto Rico,1276,77
4/25/20,Puerto Rico,873,83
4/26/20,Puerto Rico,886,84
4/27/20,Puerto Rico,890,84
4/28/20,Puerto Rico,893,86
4/29/20,Puerto Rico,899,86
4/30/20,Puerto Rico,949,92
5/1/20,Puerto Rico,958,94
5/2/20,Puerto Rico,967,95
5/3/20,Puerto Rico,982,97
5/4/20,Puerto Rico,995,97
5/5/20,Puerto Rico,999,99
5/6/20,Puerto Rico,999,99
5/7/20,Puerto Rico,1006,102
5/8/20,Puerto Rico,1022,107
5/9/20,Puerto Rico,1027,108
5/10/20,Puerto Rico,1033,111
5/11/20,Puerto Rico,1047,113
5/12/20,Puerto Rico,1055,114
5/13/20,Puerto Rico,1057,115
5/14/20,Puerto Rico,1066,117
5/15/20,Puerto Rico,1080,122
5/16/20,Puerto Rico,1106,122
5/17/20,Puerto Rico,1139,123
5/18/20,Puerto Rico,1187,124
5/19/20,Puerto Rico,1199,124
5/20/20,Puerto Rico,1198,125
5/21/20,Puerto Rico,1205,126
5/22/20,Puerto Rico,1213,126
5/23/20,Puerto Rico,1221,127
5/24/20,Puerto Rico,1221,127
5/25/20,Puerto Rico,1231,129
5/26/20,Puerto Rico,1232,129
5/27/20,Puerto Rico,1250,129
5/28/20,Puerto Rico,1270,131
5/29/20,Puerto Rico,1283,132
5/30/20,Puerto Rico,1290,133
5/31/20,Puerto Rico,1288,136
6/1/20,Puerto Rico,1294,136
6/2/20,Puerto Rico,1295,138
6/3/20,Puerto Rico,1303,140
6/4/20,Puerto Rico,1312,140
6/5/20,Puerto Rico,1320,141
6/6/20,Puerto Rico,1350,142
6/7/20,Puerto Rico,1353,142
6/8/20,Puerto Rico,1362,142
6/9/20,Puerto Rico,1375,142
6/10/20,Puerto Rico,1390,143
6/11/20,Puerto Rico,1391,144
6/12/20,Puerto Rico,1443,146
6/13/20,Puerto Rico,1460,146
6/14/20,Puerto Rico,1471,147
6/15/20,Puerto Rico,1477,147
6/16/20,Puerto Rico,1479,147
6/17/20,Puerto Rico,1486,147
6/18/20,Puerto Rico,1496,147
6/19/20,Puerto Rico,1499,147
6/20/20,Puerto Rico,1531,147
6/21/20,Puerto Rico,1533,149
6/22/20,Puerto Rico,1540,149
6/23/20,Puerto Rico,1550,149
6/24/20,Puerto Rico,1577,149
6/25/20,Puerto Rico,1579,151
6/26/20,Puerto Rico,1583,151
6/27/20,Puerto Rico,1602,152
6/28/20,Puerto Rico,1624,153
6/29/20,Puerto Rico,1638,153
6/30/20,Puerto Rico,1693,153
7/1/20,Puerto Rico,1729,153
7/2/20,Puerto Rico,1767,153
7/3/20,Puerto Rico,1791,154
7/4/20,Puerto Rico,1817,155
7/5/20,Puerto Rico,1846,155
7/6/20,Puerto Rico,2071,155
7/7/20,Puerto Rico,2147,157
7/8/20,Puerto Rico,2171,159
7/9/20,Puerto Rico,2235,159
7/10/20,Puerto Rico,2351,159
7/11/20,Puerto Rico,2435,167
7/12/20,Puerto Rico,2583,167
7/13/20,Puerto Rico,2811,167
7/14/20,Puerto Rico,2904,169
7/15/20,Puerto Rico,3043,171
7/16/20,Puerto Rico,3119,172
7/17/20,Puerto Rico,3272,177
7/18/20,Puerto Rico,3461,178
7/19/20,Puerto Rico,3791,178
7/20/20,Puerto Rico,4011,180
7/21/20,Puerto Rico,4255,180
7/22/20,Puerto Rico,4330,185
7/23/20,Puerto Rico,4574,188
7/24/20,Puerto Rico,4794,191
7/25/20,Puerto Rico,5042,201
7/26/20,Puerto Rico,5236,201
7/27/20,Puerto Rico,5416,201
7/28/20,Puerto Rico,5585,209
7/29/20,Puerto Rico,5700,211
7/30/20,Puerto Rico,5920,214
7/31/20,Puerto Rico,5997,219
8/1/20,Puerto Rico,6543,225
8/2/20,Puerto Rico,6835,230
8/3/20,Puerto Rico,7113,230
8/4/20,Puerto Rico,7413,237
8/5/20,Puerto Rico,7684,246
8/6/20,Puerto Rico,7824,258
8/7/20,Puerto Rico,8230,265
8/8/20,Puerto Rico,8573,274
8/9/20,Puerto Rico,8934,279
8/10/20,Puerto Rico,9319,279
8/11/20,Puerto Rico,9605,287
8/12/20,Puerto Rico,10169,295
8/13/20,Puerto Rico,10279,306
8/14/20,Puerto Rico,10730,317
8/15/20,Puerto Rico,11069,329
8/16/20,Puerto Rico,11251,335
8/17/20,Puerto Rico,11723,335
8/18/20,Puerto Rico,12371,346
8/19/20,Puerto Rico,12452,356
8/20/20,Puerto Rico,12576,367
8/21/20,Puerto Rico,13014,374
8/22/20,Puerto Rico,13282,381
8/23/20,Puerto Rico,13477,390
8/24/20,Puerto Rico,13922,390
8/25/20,Puerto Rico,13992,395
8/26/20,Puerto Rico,14010,404
8/27/20,Puerto Rico,14469,412
8/28/20,Puerto Rico,14726,424
8/29/20,Puerto Rico,14986,428
8/30/20,Puerto Rico,15229,434
8/31/20,Puerto Rico,15476,434
9/1/20,Puerto Rico,15584,435
9/2/20,Puerto Rico,15942,443
9/3/20,Puerto Rico,16069,448
9/4/20,Puerto Rico,16101,455
9/5/20,Puerto Rico,16243,464
9/6/20,Puerto Rico,16269,477
9/7/20,Puerto Rico,16692,477
